race_id,detail_text,distance,surface,track_condition,weather,date_text,course_code,course_name,race_number,date
202406010101,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:05",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:05",6,中山,1,20240106.0
202406010102,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:35",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:35",6,中山,2,20240106.0
202406010103,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:05",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:05",6,中山,3,20240106.0
202406010104,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:35",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:35",6,中山,4,20240106.0
202406010105,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:25",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:25",6,中山,5,20240106.0
202406010106,"ダ右2400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:55",2400,ダート,良,晴,"ダ右2400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:55",6,中山,6,20240106.0
202406010107,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:25",1200,芝,良,晴,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:25",6,中山,7,20240106.0
202406010108,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:00",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:00",6,中山,8,20240106.0
202406010109,"芝右 外2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35",2200,芝,良,晴,"芝右 外2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35過去の迎春ステークス",6,中山,9,20240106.0
202406010110,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:10",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:10過去のジュニアカップ",6,中山,10,20240106.0
202406010111,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45過去の日刊スポ賞中山金杯日刊スポ賞中山金杯特集",6,中山,11,20240106.0
202406010112,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:25",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:25",6,中山,12,20240106.0
202408010101,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",8,京都,1,20240106.0
202408010102,"ダ右1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:20",1900,ダート,良,晴,"ダ右1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:20",8,京都,2,20240106.0
202408010103,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",1400,ダート,良,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",8,京都,3,20240106.0
202408010104,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:20",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:20",8,京都,4,20240106.0
202408010105,"芝右 外1800m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:10",1800,芝,良,曇,"芝右 外1800m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:10",8,京都,5,20240106.0
202408010106,"芝右1200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:40",1200,芝,良,曇,"芝右1200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:40",8,京都,6,20240106.0
202408010107,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:15",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:15",8,京都,7,20240106.0
202408010108,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:50",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:50",8,京都,8,20240106.0
202408010109,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 14:25",1400,ダート,良,曇,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 14:25過去の門松ステークス",8,京都,9,20240106.0
202408010110,"芝右 外3000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01",3000,芝,良,晴,"芝右 外3000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01過去の万葉ステークス",8,京都,10,20240106.0
202408010111,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35過去のスポニチ賞京都金杯スポニチ賞京都金杯特集",8,京都,11,20240106.0
202408010112,"芝右 外1800m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 16:10",1800,芝,良,曇,"芝右 外1800m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 16:10",8,京都,12,20240106.0
202406010201,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:05",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:05",6,中山,1,20240107.0
202406010202,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:35",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:35",6,中山,2,20240107.0
202406010203,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:05",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:05",6,中山,3,20240107.0
202406010204,"障芝 ダート2880m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:35",2880,芝,良,曇,"障芝 ダート2880m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:35",6,中山,4,20240107.0
202406010205,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:25",1600,芝,良,曇,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:25",6,中山,5,20240107.0
202406010206,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:55",2000,芝,良,曇,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:55",6,中山,6,20240107.0
202406010207,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:25",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:25",6,中山,7,20240107.0
202406010208,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:01",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:01",6,中山,8,20240107.0
202406010209,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35過去の初日の出賞",6,中山,9,20240107.0
202406010210,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 15:10",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 15:10過去のポルックスステークス",6,中山,10,20240107.0
202406010211,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:45",1600,芝,良,曇,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:45過去のフェアリーステークスフェアリーステークス特集",6,中山,11,20240107.0
202406010212,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 16:25",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 16:25",6,中山,12,20240107.0
202408010201,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",8,京都,1,20240107.0
202408010202,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:20",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:20",8,京都,2,20240107.0
202408010203,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",1400,ダート,良,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",8,京都,3,20240107.0
202408010204,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:20",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:20",8,京都,4,20240107.0
202408010205,"芝右1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",1600,芝,良,晴,"芝右1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",8,京都,5,20240107.0
202408010206,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:40",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:40",8,京都,6,20240107.0
202408010207,"ダ右1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:15",1900,ダート,良,晴,"ダ右1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:15",8,京都,7,20240107.0
202408010208,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",1400,ダート,良,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",8,京都,8,20240107.0
202408010209,"芝右 外2400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25",2400,芝,良,晴,"芝右 外2400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25過去の琵琶湖特別",8,京都,9,20240107.0
202408010210,"芝右 外1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01",1400,芝,良,晴,"芝右 外1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01過去の新春ステークス",8,京都,10,20240107.0
202408010211,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:35",1400,ダート,良,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:35過去のすばるステークス",8,京都,11,20240107.0
202408010212,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",1200,芝,良,晴,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",8,京都,12,20240107.0
202406010401,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:10",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:10",6,中山,1,20240113.0
202406010402,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:40",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:40",6,中山,2,20240113.0
202406010403,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:10",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:10",6,中山,3,20240113.0
202406010404,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:40",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:40",6,中山,4,20240113.0
202406010405,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:30",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:30",6,中山,5,20240113.0
202406010406,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:05",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:05",6,中山,6,20240113.0
202406010407,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:35",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:35",6,中山,7,20240113.0
202406010408,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 14:05",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 14:05",6,中山,8,20240113.0
202406010409,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:35",1600,芝,良,曇,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:35過去の菜の花賞",6,中山,9,20240113.0
202406010410,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 15:10",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 15:10過去の初春ステークス",6,中山,10,20240113.0
202406010411,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:45",1600,芝,良,曇,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:45過去のニューイヤーS",6,中山,11,20240113.0
202406010412,"芝右 外1200m / 
天候 : 小雨 / 
芝 : 良  / 
発走 : 16:25",1200,芝,良,雨,"芝右 外1200m / 
天候 : 小雨 / 
芝 : 良  / 
発走 : 16:25",6,中山,12,20240113.0
202408010401,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:01",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:01",8,京都,1,20240113.0
202408010402,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:30",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:30",8,京都,2,20240113.0
202408010403,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:00",1400,ダート,良,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:00",8,京都,3,20240113.0
202408010404,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:30",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:30",8,京都,4,20240113.0
202408010405,"芝右1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:20",1600,芝,良,曇,"芝右1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:20",8,京都,5,20240113.0
202408010406,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:55",2000,芝,良,曇,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:55",8,京都,6,20240113.0
202408010407,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:25",1400,ダート,良,曇,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:25",8,京都,7,20240113.0
202408010408,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:55",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:55",8,京都,8,20240113.0
202408010409,"ダ右1900m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 14:25",1900,ダート,良,曇,"ダ右1900m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 14:25過去の五条坂特別",8,京都,9,20240113.0
202408010410,"芝右 外1400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:01",1400,芝,良,曇,"芝右 外1400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:01過去の紅梅ステークス",8,京都,10,20240113.0
202408010411,"芝右1200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:35",1200,芝,良,曇,"芝右1200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:35過去の淀短距離ステークス",8,京都,11,20240113.0
202408010412,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",8,京都,12,20240113.0
202410010101,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",1700,ダート,良,晴,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",10,小倉,1,20240113.0
202410010102,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 10:20",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 10:20",10,小倉,2,20240113.0
202410010103,"ダ右1000m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",1000,ダート,良,晴,"ダ右1000m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",10,小倉,3,20240113.0
202410010104,"障芝2860m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",2860,芝,良,晴,"障芝2860m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",10,小倉,4,20240113.0
202410010105,"障芝2860m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",2860,芝,良,晴,"障芝2860m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",10,小倉,5,20240113.0
202410010106,"芝右2600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:45",2600,芝,良,晴,"芝右2600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:45",10,小倉,6,20240113.0
202410010107,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:15",1700,ダート,良,晴,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:15",10,小倉,7,20240113.0
202410010108,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:45",1800,芝,良,晴,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:45",10,小倉,8,20240113.0
202410010109,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:15",1700,ダート,良,晴,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:15過去の響灘特別",10,小倉,9,20240113.0
202410010110,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:50",1200,芝,良,晴,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:50過去の小郡特別",10,小倉,10,20240113.0
202410010111,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:25",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:25過去の愛知杯愛知杯特集",10,小倉,11,20240113.0
202410010112,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:01",1200,芝,良,晴,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:01",10,小倉,12,20240113.0
202406010501,"ダ右1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:10",1200,ダート,稍重,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:10",6,中山,1,20240114.0
202406010502,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:40",1800,ダート,稍重,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 10:40",6,中山,2,20240114.0
202406010503,"ダ右1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 11:10",1200,ダート,稍重,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 11:10",6,中山,3,20240114.0
202406010504,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 11:40",1800,ダート,稍重,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 11:40",6,中山,4,20240114.0
202406010505,"芝右 外1600m / 
天候 : 晴 / 
芝 : 稍重  / 
発走 : 12:30",1600,芝,稍重,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 稍重  / 
発走 : 12:30",6,中山,5,20240114.0
202406010506,"ダ右1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 13:00",1200,ダート,稍重,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 稍重  / 
発走 : 13:00",6,中山,6,20240114.0
202406010507,"芝右 外2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:30",2200,芝,良,晴,"芝右 外2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:30",6,中山,7,20240114.0
202406010508,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:01",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:01",6,中山,8,20240114.0
202406010509,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35",1200,芝,良,晴,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35過去のサンライズステークス",6,中山,9,20240114.0
202406010510,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:10",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:10過去のジャニュアリーS",6,中山,10,20240114.0
202406010511,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45過去の京成杯京成杯特集",6,中山,11,20240114.0
202406010512,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:25",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:25",6,中山,12,20240114.0
202408010501,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:01",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:01",8,京都,1,20240114.0
202408010502,"ダ右1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:30",1900,ダート,良,晴,"ダ右1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:30",8,京都,2,20240114.0
202408010503,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:00",1400,ダート,良,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:00",8,京都,3,20240114.0
202408010504,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:30",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:30",8,京都,4,20240114.0
202408010505,"芝右1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:20",1600,芝,良,晴,"芝右1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:20",8,京都,5,20240114.0
202408010506,"芝右1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:50",1400,芝,良,晴,"芝右1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:50",8,京都,6,20240114.0
202408010507,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:20",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:20",8,京都,7,20240114.0
202408010508,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:50",8,京都,8,20240114.0
202408010509,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25",1800,芝,良,晴,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25過去の逢坂山特別",8,京都,9,20240114.0
202408010510,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:01",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:01過去の雅ステークス",8,京都,10,20240114.0
202408010511,"芝右 外2400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35",2400,芝,良,晴,"芝右 外2400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35過去の日経新春杯日経新春杯特集",8,京都,11,20240114.0
202408010512,"芝右 外1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",1400,芝,良,晴,"芝右 外1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:10",8,京都,12,20240114.0
202410010201,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",1700,ダート,良,晴,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",10,小倉,1,20240114.0
202410010202,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 10:20",1200,芝,良,晴,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 10:20",10,小倉,2,20240114.0
202410010203,"ダ右1000m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",1000,ダート,良,晴,"ダ右1000m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",10,小倉,3,20240114.0
202410010204,"障芝2860m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",2860,芝,良,晴,"障芝2860m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",10,小倉,4,20240114.0
202410010205,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:10",10,小倉,5,20240114.0
202410010206,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:40",1200,芝,良,晴,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:40",10,小倉,6,20240114.0
202410010207,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:10",1800,芝,良,晴,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:10",10,小倉,7,20240114.0
202410010208,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:40",1700,ダート,良,晴,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:40",10,小倉,8,20240114.0
202410010209,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:15",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:15過去の玄海特別",10,小倉,9,20240114.0
202410010210,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:50",1800,芝,良,晴,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:50過去の壇之浦ステークス",10,小倉,10,20240114.0
202410010211,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:25",1700,ダート,良,晴,"ダ右1700m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:25過去の門司ステークス",10,小倉,11,20240114.0
202410010212,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:01",1200,芝,良,晴,"芝右1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:01",10,小倉,12,20240114.0
202406010601,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:10",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:10",6,中山,1,20240120.0
